#,week,day,japanese,pronounciation,translation,1d,2d,6d,12d,30d,EXP,Last studied,
1,1,1,行く,iku,go,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2,1,1,見る,miru,"see, look at",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3,1,1,多い,ooi,"a lot of, many",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4,1,1,家,ie,"home, household",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5,1,1,これ,kore,"this, this one",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
6,1,1,それ,sore,"that, that one",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
7,1,1,私,watashi,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
8,1,1,仕事,shigoto,"work, job",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
9,1,1,いつ,itsu,when,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
10,1,1,する,suru,"do, make",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
11,1,2,出る,deru,"go out, leave",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
12,1,2,使う,tsukau,"use, make use of",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
13,1,2,所,tokoro,place,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
14,1,2,作る,tsukuru,"make, create",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
15,1,2,思う,omou,think,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
16,1,2,持つ,motsu,"have, possess",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
17,1,2,買う,kau,buy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
18,1,2,時間,jikan,"time, hour",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
19,1,2,知る,shiru,know,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
20,1,2,同じ,onaji,"same, identical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
21,1,3,今,ima,now,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
22,1,3,新しい,atarashii,new,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
23,1,3,なる,naru,become,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
24,1,3,まだ,mada,"(not) yet, still",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
25,1,3,あと,ato,after,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
26,1,3,聞く,kiku,"hear, ask",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
27,1,3,言う,iu,"say, tell",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
28,1,3,少ない,sukunai,"few, little",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
29,1,3,高い,takai,"high, tall",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
30,1,3,子供,kodomo,child,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
31,1,4,そう,sou,"so, that way",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
32,1,4,もう,mou,"already, yet",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
33,1,4,学生,gakusei,student,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
34,1,4,熱い,atsui,hot (to touch),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
35,1,4,どうぞ,douzo,please,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
36,1,4,午後,gogo,"afternoon, p.m.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
37,1,4,長い,nagai,long,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
38,1,4,本,hon,"book, volume",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
39,1,4,今年,kotoshi,this year (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
40,1,4,よく,yoku,"often, well",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
41,1,5,彼女,kanojo,"she, one’s girlfriend",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
42,1,5,どう,dou,"how, what",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
43,1,5,言葉,kotoba,"word, language",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
44,1,5,顔,kao,face,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
45,1,5,終わる,owaru,"finish, end",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
46,1,5,一つ,hitotsu,one (thing),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
47,1,5,あげる,ageru,"give, offer (colloquial)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
48,1,5,こう,kou,"like this, such",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
49,1,5,学校,gakkou,school,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
50,1,5,くれる,kureru,be given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
51,1,6,始める,hajimeru,start (something),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
52,1,6,起きる,okiru,"get up, get out of bed",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
53,1,6,春,haru,spring,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
54,1,6,午前,gozen,"morning, a.m.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
55,1,6,別,betsu,"another, different",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
56,1,6,どこ,doko,where,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
57,1,6,部屋,heya,room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
58,1,6,若い,wakai,young,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
59,1,6,車,kuruma,"car, automobile",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
60,1,6,置く,oku,"put, place",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
61,1,7,住む,sumu,"live, reside",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
62,1,7,働く,hataraku,work,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
63,1,7,難しい,muzukashii,difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
64,1,7,先生,sensei,teacher,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
65,1,7,立つ,tatsu,"stand, rise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
66,1,7,呼ぶ,yobu,"call, name",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
67,1,7,大学,daigaku,"university, college",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
68,1,7,安い,yasui,"cheap, inexpensive",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
69,1,7,もっと,motto,more,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
70,1,7,帰る,kaeru,go back home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
71,2,1,分かる,wakaru,understand,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
72,2,1,広い,hiroi,"wide, big",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
73,2,1,数,suu,number,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
74,2,1,近い,chikai,"near, close",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
75,2,1,そこ,soko,there,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
76,2,1,走る,hashiru,run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
77,2,1,入れる,ireru,put in,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
78,2,1,教える,oshieru,"teach, tell",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
79,2,1,歩く,aruku,"walk, go on foot",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
80,2,1,会う,au,meet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
81,2,2,書く,kaku,write,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
82,2,2,頭,atama,head,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
83,2,2,売る,uru,sell,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
84,2,2,大好き,daisuki,like (something) a lot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
85,2,2,体,karada,"body, physique",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
86,2,2,直ぐ,sugu,"at once, soon",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
87,2,2,飛ぶ,tobu,fly,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
88,2,2,とても,totemo,very (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
89,2,2,誰,dare,who,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
90,2,2,好き,suki,"favorite, liked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
91,2,3,読む,yomu,read,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
92,2,3,次,tsugi,next,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
93,2,3,あなた,anata,you,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
94,2,3,飲む,nomu,drink,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
95,2,3,古い,furui,old,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
96,2,3,質問,shitsumon,question,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
97,2,3,今日,kyou,today (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
98,2,3,友達,tomodachi,"friend, companion (colloquial)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
99,2,3,早い,hayai,early,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
100,2,3,どれ,dore,"what, which",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
101,2,4,美しい,utsukushii,beautiful,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
102,2,4,いつも,itsumo,always (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
103,2,4,足,ashi,"leg, foot",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
104,2,4,起こす,okosu,wake (someone) up,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
105,2,4,見せる,miseru,show,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
106,2,4,娘,musume,"daughter, girl",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
107,2,4,楽しむ,tanoshimu,enjoy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
108,2,4,色,iro,color,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
109,2,4,みんな,minna,everybody (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
110,2,4,取る,toru,"take, get",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
111,2,5,勉強,benkyou,study,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
112,2,5,できる,dekiru,"can do, be good at",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
113,2,5,短い,mijikai,"short, brief",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
114,2,5,落ちる,ochiru,"fall, come down",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
115,2,5,息子,musuko,son,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
116,2,5,白い,shiroi,"white, blank",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
117,2,5,飛行機,hikouki,airplane,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
118,2,5,病気,byouki,illness,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
119,2,5,冬,fuyu,winter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
120,2,5,年,toshi,"year, age",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
121,2,6,重い,omoi,heavy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
122,2,6,胸,mune,"chest, breast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
123,2,6,払う,harau,"pay (money, respect, attention, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
124,2,6,軽い,karui,light (of weight),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
125,2,6,見つける,mitsukeru,find,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
126,2,6,忘れる,wasureru,"forget, leave behind",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
127,2,6,酒,sake,"alcohol, rice wine",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
128,2,6,どちら,dochira,which (polite),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
129,2,6,姉,ane,(one’s own) older sister,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
130,2,6,覚える,oboeru,"memorize, learn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
131,2,7,狭い,semai,"narrow, small",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
132,2,7,赤い,akai,red,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
133,2,7,着る,kiru,"wear, put on",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
134,2,7,笑う,warau,"laugh, smile",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
135,2,7,一番,ichiban,"most, best",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
136,2,7,授業,jugyou,"class session, lecture",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
137,2,7,週,shuu,week,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
138,2,7,漢字,kanji,Chinese character,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
139,2,7,自転車,jitensha,bicycle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
140,2,7,電車,densha,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
141,3,1,探す,sagasu,"search for, look for",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
142,3,1,紙,kami,paper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
143,3,1,歌う,utau,sing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
144,3,1,遅い,osoi,"slow, late",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
145,3,1,首,kubi,neck,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
146,3,1,速い,hayai,fast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
147,3,1,一緒に,issho ni,"together, at the same time",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
148,3,1,今月,kongetsu,this month,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
149,3,1,遊ぶ,asobu,play,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
150,3,1,遠い,tooi,"far, distant",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
151,3,2,弱い,yowai,weak,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
152,3,2,耳,mimi,ear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
153,3,2,座る,suwaru,"sit, sit down",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
154,3,2,右,migi,right,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
155,3,2,浴びる,abiru,take (a shower),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
156,3,2,肩,kata,shoulder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
157,3,2,寝る,neru,"lie down and sleep, go to sleep",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
158,3,2,消す,kesu,"switch off, turn off",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
159,3,2,元気,genki,"healthy, energetic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
160,3,2,全部,zenbu,"all, whole",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
161,3,3,去年,kyonen,last year (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
162,3,3,引く,hiku,"draw, pull",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
163,3,3,図書館,toshokan,library,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
164,3,3,上げる,ageru,"raise, lift",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
165,3,3,緑,midori,green,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
166,3,3,腕,ude,arm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
167,3,3,ドア,doa,door (loan word),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
168,3,3,女の子,onna no ko,little girl,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
169,3,3,男の子,otoko no ko,boy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
170,3,3,私たち,watashitachi,we (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
171,3,4,近く,chikaku,"near, close to",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
172,3,4,やる,yaru,"do, give",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
173,3,4,かなり,kanari,"fairly, rather",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
174,3,4,国,kuni,country,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
175,3,4,起こる,okoru,happen,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
176,3,4,秋,aki,"autumn, fall",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
177,3,4,送る,okuru,send,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
178,3,4,死ぬ,shinu,die,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
179,3,4,気持ち,kimochi,"feeling, sensation",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
180,3,4,乗る,noru,"ride, take",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
181,3,5,いる,iru,"be present, stay",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
182,3,5,木,ki,"tree, wood",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
183,3,5,開ける,akeru,"open, unlock (doors, windows, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
184,3,5,閉める,shimeru,"shut, close (doors, windows, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
185,3,5,続く,tsuzuku,"continue, follow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
186,3,5,お医者さん,oishasan,doctor (polite),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
187,3,5,円,en,Japanese yen,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
188,3,5,ここ,koko,here,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
189,3,5,待つ,matsu,"wait, wait for",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
190,3,5,低い,hikui,"low, short",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
191,3,6,もらう,morau,receive,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
192,3,6,食べる,taberu,eat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
193,3,6,兄,ani,(one’s own) older brother,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
194,3,6,名前,namae,name,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
195,3,6,夫,otto,husband,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
196,3,6,一,ichi,one,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
197,3,6,結婚,kekkon,marriage,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
198,3,6,親,oya,parent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
199,3,6,話す,hanasu,"speak, talk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
200,3,6,少し,sukoshi,"a bit, a little while",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
201,3,7,閉じる,tojiru,"shut, close (books, eyes, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
202,3,7,時,toki,"time, moment",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
203,3,7,米,kome,rice (grain),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
204,3,7,切る,kiru,cut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
205,3,7,楽しい,tanoshii,"fun, enjoyable",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
206,3,7,服,fuku,clothes (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
207,3,7,後ろ,ushiro,"back, behind",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
208,3,7,嬉しい,ureshii,"happy, glad",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
209,3,7,腰,koshi,"waist, lower back",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
210,3,7,日曜日,nichiyoubi,Sunday,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
211,4,1,昼,hiru,"daytime, midday",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
212,4,1,お母さん,okaasan,mother (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
213,4,1,大学生,daigakusei,university student,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
214,4,1,終わり,owari,"end, conclusion",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
215,4,1,背,se,"height, stature",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
216,4,1,手伝う,tetsudau,"help, assist",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
217,4,1,鼻,hana,nose,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
218,4,1,起きる,okiru,"occur, happen, wake up, get up",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
219,4,1,載せる,noseru,"place, put on",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
220,4,1,悲しい,kanashii,sad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
221,4,2,しゃべる,shaberu,"chat, talk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
222,4,2,近く,chikaku,"in the near future, before long",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
223,4,2,甘い,amai,sweet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
224,4,2,テーブル,te-buru,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
225,4,2,食べ物,tabemono,food (colloquial),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
226,4,2,始まる,hajimaru,begin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
227,4,2,ゲーム,ge-mu,game,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
228,4,2,十,juu,ten,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
229,4,2,天気,tenki,weather,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
230,4,2,暑い,atsui,hot (of weather),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
231,4,3,太い,futoi,"thick, fat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
232,4,3,晩,ban,"evening, night (from sunset to bedtime)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
233,4,3,土曜日,doyoubi,Saturday,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
234,4,3,痛い,itai,"sore, painful",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
235,4,3,お父さん,otousan,"father, dad (colloquial)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
236,4,3,多分,tabun,"probably, perhaps",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
237,4,3,時計,tokei,"clock, watch",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
238,4,3,泊まる,tomaru,stay overnight,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
239,4,3,どうして,doushite,how come,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
240,4,3,掛ける,kakeru,"hang, put on",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
241,4,4,曲がる,magaru,"make a turn, turn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
242,4,4,お腹,onaka,"stomach, belly",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
243,4,4,ミーティング,mi-tingu,meeting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
244,4,4,嫌い,kirai,dislike (habitual),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
245,4,4,金曜日,kinyoubi,Friday,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
246,4,4,要る,iru,"need, require",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
247,4,4,無い,nai,to not be,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
248,4,4,風邪,kaze,cold (illness),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
249,4,4,黄色い,kiiroi,yellow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
250,4,4,優しい,yasashii,"gentle, kind",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
251,4,5,晴れる,hareru,"be sunny, clear up",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
252,4,5,汚い,kitanai,dirty,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
253,4,5,茶色,chairo,brown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
254,4,5,空く,suku,"be empty, become less crowded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
255,4,5,上る,noboru,"go up, climb",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
256,4,5,ご飯,gohan,"meal, cooked rice",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
257,4,5,日,nichi,counter for days,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
258,4,5,髪の毛,kaminoke,"hair, each single hair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
259,4,5,つける,tsukeru,"switch on, turn on",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
260,4,5,月曜日,getsuyoubi,Monday,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
261,4,6,入る,hairu,enter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
262,4,6,カタカナ,katakana,katakana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
263,4,6,今週,konshuu,this week,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
264,4,6,開く,hiraku,"open (books, eyes, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
265,4,6,水,mizu,water,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
266,4,6,あれ,are,that (over there),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
267,4,6,二,ni,two,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
268,4,6,締める,shimeru,"tighten, fasten",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
269,4,6,まずい,mazui,"bad (taste), distasteful",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
270,4,6,平仮名,hiragana,hiragana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
271,4,7,曇る,kumoru,become cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
